412 0.12 0.85 0.24 0.08 0.63 0.34 0.73 0.97
413 0.35 0.65 0.41 0.99 0.78 0.77 0.39 0.58
414 0.04 0.64 0.13 0.89 0.08 0.49 0.91 0.04
415 0.36 0.01 0.04 0.34 0.48 0.0 0.43 0.37
416 0.4 0.55 0.98 0.02 0.36 0.54 0.07 0.27
417 0.68 0.55 0.05 0.04 0.57 0.94 0.85 0.37
418 0.87 0.22 0.16 0.03 0.61 1.0 0.09 0.86
419 0.95 0.51 0.5 0.68 0.71 0.04 0.55 0.2
420 0.42 0.33 0.74 0.69 0.13 0.91 0.39 0.38
421 0.9 0.85 0.69 0.77 0.94 0.96 0.48 0.61
422 0.95 0.98 0.42 0.91 0.97 0.22 0.93 0.26
423 0.14 1.0 0.87 0.49 0.5 0.6 0.61 0.14
424 0.34 0.25 0.24 0.94 0.35 0.24 0.22 0.95
425 0.46 0.56 0.03 0.53 0.02 0.15 0.01 0.7
426 0.08 0.59 0.2 0.84 0.27 0.98 0.98 0.75
427 0.03 0.52 0.84 0.46 0.65 0.84 0.42 0.15
428 0.84 0.99 0.08 0.89 0.11 0.91 0.7 0.17
429 0.66 0.77 0.05 0.9 0.68 0.15 0.55 0.12
430 0.09 0.74 0.59 0.9 0.19 0.25 0.07 0.52
431 0.47 0.51 0.31 0.28 0.28 0.36 0.87 0.25
432 0.47 0.02 0.68 0.95 0.66 0.13 0.66 0.98
433 0.43 0.44 0.2 0.05 0.53 0.91 0.63 0.62
434 0.06 0.05 0.5 0.4 0.47 0.39 0.01 0.76
435 0.16 0.58 0.37 0.28 0.69 0.56 0.05 0.95
436 0.52 0.51 0.38 0.95 0.42 0.51 0.18 0.96
437 0.12 0.71 0.27 0.76 0.14 0.88 0.27 0.3
438 0.36 0.66 0.13 0.79 0.62 0.46 0.91 0.9
439 0.16 0.86 0.52 0.64 0.0 0.43 0.83 0.04
440 0.89 0.88 0.46 0.68 0.67 0.01 0.72 0.76
441 0.62 0.11 0.15 0.52 0.16 0.34 0.44 0.72
442 0.4 0.79 0.43 0.98 0.79 0.07 0.17 0.19
443 0.55 1.0 0.51 0.65 0.83 0.36 0.55 0.24
444 0.99 0.45 0.85 0.85 0.4 1.0 0.6 0.89
445 0.18 0.58 0.16 0.84 0.4 0.51 0.34 0.51
446 0.5 0.97 0.82 0.02 0.47 0.65 0.15 0.83
447 0.63 0.97 0.19 0.3 0.63 0.98 0.49 0.4
448 0.19 0.17 0.36 1.0 0.96 1.0 0.84 0.43
449 0.99 0.9 0.57 0.23 0.84 0.17 0.67 0.3
450 0.31 0.08 0.4 0.94 0.6 0.62 0.21 0.19
451 0.37 0.13 0.75 0.07 0.58 0.07 0.37 0.83
452 0.48 0.98 0.64 0.71 0.32 0.06 0.32 0.53
453 0.87 0.6 0.76 0.74 0.68 0.9 0.62 0.22
454 0.3 0.07 0.66 0.17 0.52 0.14 0.22 0.56
455 0.98 0.09 0.87 0.25 0.39 0.13 0.63 0.89
456 0.47 0.71 0.82 0.83 0.12 0.32 0.91 0.35
457 0.96 0.22 0.4 0.91 0.07 0.47 0.72 0.28
458 0.57 0.32 0.4 0.2 0.49 0.64 0.6 0.5
459 0.88 0.26 0.39 0.63 0.97 0.15 0.7 0.67
460 0.29 0.7 0.0 0.51 0.76 0.25 0.19 0.38
461 0.58 0.3 0.35 0.39 0.83 0.68 0.63 0.85
462 0.38 0.62 0.05 0.69 0.54 0.76 0.94 0.19
463 0.75 0.14 0.29 0.55 0.35 0.3 0.97 0.65
464 0.02 0.74 0.32 0.85 0.86 0.36 0.81 0.82
465 0.75 0.64 0.67 0.93 0.52 0.41 0.99 0.78
466 0.4 0.43 0.65 0.13 0.57 0.63 0.82 0.7
467 0.65 0.39 0.88 0.7 0.12 0.87 0.83 0.45
468 0.83 0.37 0.36 0.28 0.72 0.53 0.36 0.02
469 0.98 0.25 0.1 0.55 0.49 0.47 0.33 0.18
470 0.43 0.71 0.65 0.39 0.82 0.56 0.38 0.34
471 0.44 0.46 0.16 0.25 0.82 0.22 0.29 0.15
472 0.85 0.77 0.67 0.43 0.82 0.24 0.56 0.09
473 0.76 0.46 0.15 0.88 0.98 0.53 0.99 0.74
474 0.94 0.12 0.57 0.53 0.06 0.09 0.41 0.77
475 0.52 0.45 0.68 0.8 0.94 0.59 0.07 0.71
476 0.1 0.04 0.21 0.55 0.44 0.92 0.35 0.43
477 0.54 0.02 0.27 0.48 0.72 0.85 0.39 0.15
478 0.7 0.04 0.01 0.25 0.27 0.5 0.83 0.17
479 0.77 0.64 0.73 0.16 0.6 0.42 0.19 0.4
480 0.72 0.88 0.85 0.9 0.88 0.91 0.57 0.1
481 0.09 0.89 0.84 0.89 0.49 0.92 0.3 0.16
482 0.74 0.83 0.05 0.56 0.5 0.13 0.24 0.08
483 0.6 0.28 0.27 0.48 0.6 0.53 0.15 0.89
484 0.3 0.75 0.96 0.92 0.04 0.76 0.06 0.26
485 0.54 0.86 0.21 0.23 0.03 0.48 0.04 0.71
486 0.19 0.64 0.13 0.29 0.51 0.47 0.36 0.26
487 0.37 0.73 0.69 0.82 0.65 0.09 0.92 0.19
488 0.77 0.46 0.33 0.15 0.48 0.61 0.23 0.77
489 0.3 0.91 0.16 0.78 0.76 0.55 0.33 0.67
490 0.47 0.75 0.71 0.36 0.32 0.99 0.14 0.55
491 0.46 0.4 0.6 0.09 0.51 0.54 0.06 0.66
492 0.03 0.83 0.7 0.93 0.29 0.09 0.99 0.98
493 0.02 0.29 0.22 0.56 0.56 0.04 0.02 0.75
494 0.96 0.4 0.21 0.92 0.87 0.13 0.07 0.3
495 0.71 0.22 0.63 0.24 0.48 0.55 0.07 0.74
496 0.82 0.43 0.63 0.22 0.44 0.42 0.0 0.74
497 0.8 0.38 0.72 0.2 0.85 0.49 0.49 0.85
498 0.14 0.79 0.93 0.77 0.77 0.71 0.68 0.86
499 0.51 0.43 0.21 0.44 0.51 0.13 0.64 0.21
500 0.3 0.48 0.7 0.67 0.98 0.63 0.18 0.0
501 0.96 0.33 0.92 0.11 0.55 0.06 0.99 0.14
502 0.48 0.75 0.58 0.05 0.01 0.94 0.1 0.86
503 0.45 0.76 0.96 0.4 0.26 0.42 0.62 0.51
504 0.77 0.65 0.7 0.28 0.77 0.84 0.57 0.23
505 0.73 0.96 0.66 0.78 0.0 0.03 0.36 0.86
506 0.46 0.99 0.09 0.29 0.75 0.58 0.28 0.01
507 0.72 0.05 0.24 0.74 0.9 0.37 0.47 0.02
508 0.04 0.4 0.15 0.95 0.71 0.25 0.22 0.98
509 0.11 0.88 0.84 0.88 0.61 0.74 0.91 0.84
510 0.65 0.48 0.67 0.23 0.55 0.23 0.17 0.42
511 0.29 0.6 0.53 0.84 0.24 0.16 0.88 0.18
512 0.85 0.77 0.86 0.54 0.84 0.51 0.47 0.26
513 0.73 0.66 0.11 0.82 0.64 0.21 0.95 0.88
514 0.37 0.96 0.77 0.74 0.92 0.16 0.36 0.31
515 0.62 0.56 0.17 0.89 0.77 0.69 0.42 0.42
516 0.34 0.22 0.51 0.58 0.03 0.1 0.75 0.33
517 0.12 0.79 0.04 0.21 0.29 0.78 0.55 0.41
518 0.76 0.12 0.34 0.04 0.44 0.69 0.74 0.97
519 0.05 0.74 0.7 0.3 0.17 0.55 0.94 0.12
520 0.99 0.02 0.29 0.76 0.98 0.64 0.75 0.14
521 0.09 0.55 0.44 0.53 0.79 0.69 0.33 0.16
522 0.39 0.08 0.51 0.86 0.62 0.64 0.01 0.74
523 0.72 0.2 0.2 0.93 0.03 0.51 0.78 0.33
524 0.43 0.96 0.95 0.85 0.39 0.62 0.6 0.11
525 0.19 0.75 0.75 0.58 0.11 0.09 0.96 0.82
526 0.66 0.69 0.07 0.39 0.81 0.66 0.08 0.85
527 0.83 0.63 0.34 0.74 0.71 0.56 0.43 0.04
528 0.66 0.7 0.42 0.27 0.31 0.83 0.29 0.88
529 0.96 0.08 0.2 0.28 0.76 0.06 0.08 0.24
530 0.91 0.78 0.84 0.56 0.76 0.1 0.32 0.86
531 0.48 0.05 0.84 0.58 0.45 0.09 0.6 0.72
532 0.36 0.32 0.75 0.09 0.79 0.3 0.02 0.81
533 0.67 0.52 0.75 0.75 0.82 0.82 0.51 0.43
534 0.2 0.39 0.91 0.64 0.14 0.9 0.14 0.03
535 0.86 0.47 0.57 0.46 0.39 0.56 0.29 0.35
536 0.46 0.71 0.94 0.21 0.66 0.81 0.68 0.11
537 0.73 0.84 0.22 0.84 0.67 0.93 0.27 0.7
538 0.27 0.84 0.06 0.94 0.67 0.73 0.11 0.28
539 0.89 0.61 0.77 0.93 0.05 0.45 0.3 0.62
540 0.98 0.51 0.3 0.8 0.91 0.14 0.7 0.13
541 0.11 0.56 0.45 0.97 0.82 0.04 0.57 0.72
542 0.95 0.57 0.54 0.24 0.41 0.69 0.0 0.27
543 0.27 0.45 0.21 0.71 0.35 0.92 0.31 0.17
544 0.1 0.23 0.41 0.63 0.34 0.85 0.67 0.68
545 0.09 0.02 0.5 0.44 0.8 0.78 0.77 0.41
546 0.27 0.76 0.13 0.12 0.37 0.48 0.9 0.07
547 0.04 0.96 0.15 0.79 0.9 0.31 0.73 0.09
548 0.78 0.56 0.53 0.38 0.47 0.03 0.31 0.4
549 0.56 0.05 0.1 0.37 0.32 0.45 0.87 0.0
550 0.27 0.4 0.96 0.71 0.21 0.42 0.55 0.39
551 0.8 0.35 0.95 0.53 0.25 0.79 0.94 0.48
552 0.84 0.08 0.41 0.92 0.73 0.13 0.9 0.89
553 0.62 0.99 0.07 0.66 0.66 0.06 0.38 0.56
554 0.15 0.61 0.94 0.39 0.08 0.24 0.47 0.05
555 0.51 0.22 0.3 0.01 0.02 0.14 0.92 0.21
556 0.98 0.85 0.69 0.3 0.08 0.45 0.94 0.8
557 0.6 0.83 0.3 0.69 0.98 0.37 0.6 0.32
558 0.58 0.97 0.15 0.83 0.34 0.1 0.27 0.6
559 0.96 0.89 0.7 0.18 0.27 0.63 0.32 0.12
560 0.18 0.46 0.17 0.91 0.78 0.65 0.8 0.94
561 0.62 0.13 0.72 0.22 0.9 0.21 0.15 0.52
562 0.3 0.13 0.58 0.62 0.31 0.04 0.93 0.19
563 0.05 0.26 0.45 0.62 0.89 0.72 0.0 0.61
564 0.21 0.85 0.96 0.48 0.15 0.09 0.42 0.29
565 0.21 0.79 0.97 0.12 0.42 0.85 0.31 0.3
566 0.41 0.73 0.27 0.39 0.74 0.05 0.15 0.55
567 0.97 0.11 0.36 0.43 0.85 0.12 0.92 0.78
568 0.2 0.28 0.04 0.26 0.3 0.2 0.19 0.65
569 0.14 0.79 0.35 0.99 0.03 0.1 0.99 0.19
570 0.76 0.22 0.22 0.89 0.51 0.39 0.07 0.33
571 0.77 0.37 0.23 0.69 0.18 0.31 0.01 0.96
572 0.4 0.45 0.29 0.83 0.82 0.4 0.86 0.21
573 0.26 0.5 0.31 0.78 0.91 0.2 0.31 0.3
574 0.67 0.97 0.81 0.65 0.08 0.52 0.39 0.45
575 0.65 0.24 0.37 0.14 0.77 0.22 0.08 0.56
576 0.25 0.65 0.28 0.82 0.68 0.65 0.61 0.59
577 0.95 0.96 0.58 0.84 0.68 0.78 0.72 0.88
578 0.85 0.39 0.49 0.79 0.08 0.83 0.73 0.92
579 0.51 0.46 0.86 0.91 0.41 0.18 0.86 0.68
580 0.88 0.52 0.4 0.93 0.67 0.22 0.39 0.57
581 0.58 0.31 0.1 0.05 0.15 0.15 0.62 0.74
582 0.57 0.91 0.71 0.48 0.63 0.77 0.22 0.23
583 0.8 0.49 0.59 0.31 0.42 0.87 0.78 0.62
584 0.2 0.15 0.1 0.46 0.32 0.59 0.06 0.74
585 0.35 0.21 0.86 0.8 1.0 0.3 0.59 0.77
586 0.68 0.07 0.64 0.1 0.61 0.27 0.48 0.19
587 0.87 0.27 0.27 0.91 0.46 0.24 0.8 0.96
588 0.2 0.31 0.18 0.17 0.37 0.11 0.84 0.07
589 0.24 0.21 0.04 0.81 0.82 0.38 0.96 0.81
590 0.66 0.66 0.29 0.2 0.43 0.58 0.52 0.51
591 0.87 0.63 0.64 0.65 0.77 0.64 0.53 0.95
592 0.33 0.34 0.52 0.88 0.05 0.32 0.92 0.25
593 0.81 0.12 0.9 0.23 0.45 0.52 0.73 0.61
594 0.09 0.71 0.56 0.67 0.91 0.83 0.56 0.39
595 0.85 0.2 0.66 0.31 0.7 0.52 0.22 0.03
596 0.93 0.01 0.27 0.67 0.96 0.43 0.86 0.89
597 0.88 0.74 0.92 0.45 0.38 0.73 0.31 0.8
598 0.22 0.21 0.72 0.94 0.42 0.22 0.19 0.54
599 0.8 0.68 0.78 0.26 0.98 0.77 0.96 0.81
600 0.03 0.03 0.26 0.48 0.26 0.77 0.69 0.85
601 0.8 0.1 0.73 0.43 0.47 0.12 0.03 0.09
602 0.55 0.64 0.4 0.19 0.93 0.07 0.3 0.58
603 0.42 0.27 0.58 0.33 0.02 0.14 0.41 0.87
604 0.34 0.57 0.46 0.98 0.57 0.47 0.24 0.55
605 0.3 0.66 0.24 0.6 0.91 0.9 0.91 0.55
606 0.88 0.39 0.56 0.88 0.41 0.24 0.93 0.94
607 0.29 0.79 0.38 0.61 0.78 0.25 0.86 0.68
608 0.16 0.88 0.83 0.29 0.51 0.96 0.69 0.23
609 0.23 0.56 0.29 0.34 0.42 0.97 0.97 0.08
610 0.95 0.62 0.09 0.32 0.47 0.63 0.77 0.42
611 0.11 0.87 0.66 0.63 0.38 0.29 0.38 0.29
612 0.89 0.44 0.05 0.66 0.68 0.29 0.01 0.31
613 0.41 0.75 0.17 0.17 0.38 0.04 0.09 0.54
614 0.05 0.05 0.86 0.27 0.22 0.98 0.75 0.44
615 0.13 0.81 0.09 0.76 0.98 0.27 0.69 0.3
616 0.49 0.42 0.24 0.31 0.99 0.78 0.49 0.41
617 0.46 0.56 0.88 0.18 0.56 0.46 0.71 0.41
618 0.77 0.73 0.71 0.5 0.4 0.77 0.5 0.57
619 0.8 0.72 0.54 0.85 0.9 0.29 0.47 0.42
620 0.22 0.14 0.98 0.51 0.05 0.7 0.3 0.55
621 0.81 0.97 0.99 0.74 0.4 0.72 0.44 0.6
622 0.8 0.34 0.36 0.57 0.75 0.41 0.39 0.63
623 0.43 0.36 0.87 0.25 0.6 0.69 0.3 0.03
624 0.07 0.37 0.91 0.82 0.44 0.97 1.0 0.85
625 0.56 0.3 0.07 0.23 0.4 0.35 0.55 0.87
626 0.93 0.52 0.82 0.87 0.95 0.11 0.9 0.74
627 0.97 0.28 0.51 0.64 0.93 0.77 0.07 0.18
628 0.7 0.57 0.91 0.37 0.36 0.55 0.25 0.79
629 0.2 0.48 0.32 0.5 0.69 0.73 0.63 0.03
630 0.43 0.68 0.45 0.02 0.94 0.69 0.19 0.5
631 0.26 0.87 0.57 0.01 0.11 0.48 0.45 0.93
632 0.48 0.19 0.37 0.02 0.21 0.4 0.88 0.55
633 0.73 0.07 0.55 0.45 0.76 0.32 0.11 0.46
634 0.11 0.59 0.92 0.63 0.13 0.13 0.87 0.1
635 0.4 0.44 0.94 0.05 0.05 0.95 0.86 0.57
636 0.2 0.34 0.02 0.4 0.73 0.67 0.1 0.07
637 0.23 0.32 0.79 0.99 0.58 0.28 0.3 0.64
638 0.74 0.1 0.8 0.81 0.3 0.43 0.58 0.87
639 0.89 0.47 0.33 0.73 0.18 0.12 0.28 0.85
640 0.57 0.45 0.51 0.06 0.37 0.39 0.45 0.02
641 0.68 0.14 0.16 0.15 0.06 0.92 0.03 0.48
642 0.11 0.62 0.37 0.88 0.03 0.92 0.89 0.76
643 0.51 0.09 0.09 0.19 0.84 0.19 0.06 0.67
644 0.33 0.7 0.02 0.19 0.76 0.95 0.04 0.47
645 0.58 0.42 0.38 0.21 0.88 0.46 0.23 0.68
646 0.98 0.46 0.22 0.88 0.19 0.29 0.57 0.02
647 0.66 0.72 0.8 0.35 0.15 0.05 0.22 0.39
648 0.29 0.38 0.93 0.23 0.31 0.83 0.13 0.29
649 0.99 0.6 0.67 0.65 0.65 0.76 0.93 0.17
650 0.13 0.8 0.62 0.76 0.38 0.06 0.39 0.57
651 0.6 0.02 0.49 0.59 0.73 0.02 0.56 0.65
652 0.04 0.17 0.24 0.61 0.95 0.9 0.34 0.74
653 0.79 0.02 0.85 0.06 0.36 0.23 0.18 0.54
654 0.91 0.82 0.02 0.59 0.68 0.8 0.79 0.12
655 0.03 0.69 0.11 0.75 0.04 0.0 0.67 0.97
656 0.48 0.76 0.07 0.73 0.25 0.78 0.08 0.11
657 0.95 0.7 0.04 0.92 0.87 0.88 0.43 0.59
658 0.63 0.6 0.11 0.49 0.59 0.86 0.82 0.23
659 0.31 0.69 0.33 0.9 0.36 0.07 0.77 0.63
660 0.49 0.42 0.48 0.81 0.28 0.35 0.56 0.57
661 0.43 0.55 0.28 0.77 0.37 0.71 0.92 0.83
662 0.95 0.51 0.15 0.87 0.54 0.61 0.82 0.61
663 0.75 0.38 0.21 0.74 0.07 0.13 0.3 0.65
664 0.16 0.13 0.14 0.07 0.84 0.21 0.19 0.18
665 0.47 0.88 0.99 0.24 0.14 0.64 0.52 0.8
666 0.32 0.25 0.82 0.5 0.3 0.45 0.58 0.25
667 0.87 0.78 0.19 0.59 0.61 0.66 0.66 0.4
668 0.19 0.71 0.37 0.77 0.47 0.68 0.1 0.21
669 0.99 0.27 0.99 0.73 0.15 0.26 0.39 0.1
670 0.66 0.55 0.93 0.75 0.69 0.08 0.33 0.05
671 0.06 0.42 0.47 0.72 0.5 0.78 0.45 0.21
672 0.23 0.36 0.66 0.7 0.8 0.27 0.83 0.86
673 0.66 0.72 0.03 0.29 0.91 0.34 0.04 0.38
674 0.84 0.69 0.43 0.06 0.25 0.29 0.97 0.58
675 0.72 0.23 0.49 0.31 0.76 0.31 0.41 0.31
676 0.6 0.29 0.87 0.7 0.23 0.12 0.78 0.98
677 0.2 0.23 0.23 0.78 0.22 0.26 0.26 0.57
678 0.06 0.37 0.24 0.26 0.47 0.22 0.51 0.59
679 0.84 0.54 0.1 0.74 0.43 0.31 0.35 0.87
680 0.43 0.52 0.79 0.64 0.52 0.64 0.6 0.8
681 0.78 0.16 0.29 0.55 0.02 0.21 0.59 0.62
682 0.33 0.19 0.82 0.93 0.35 0.7 0.56 0.66
683 0.31 0.09 0.54 0.09 0.28 0.85 0.12 0.29
684 0.83 0.49 0.91 0.81 0.84 0.95 0.09 0.67
685 0.45 0.59 0.7 0.84 0.23 0.45 0.27 0.97
686 0.69 0.67 0.12 0.66 0.28 0.92 0.64 0.17
687 0.57 0.6 0.43 0.81 0.68 0.03 0.29 0.95
688 0.6 0.46 0.22 0.96 0.19 0.33 0.17 0.46
689 0.52 0.99 0.28 0.51 0.48 0.61 0.24 0.6
690 0.08 0.63 0.05 0.01 0.98 0.02 0.75 0.01
691 0.88 0.46 0.22 0.54 0.15 0.43 0.63 0.84
692 0.47 0.68 0.13 0.55 0.56 0.63 0.17 0.41
693 0.84 0.93 0.81 0.98 0.24 0.44 0.51 0.39
694 0.52 0.9 0.58 0.65 0.42 0.11 0.47 0.27
695 0.32 0.67 0.61 0.11 0.2 0.67 0.53 0.74
696 0.43 0.15 0.06 0.86 0.65 0.42 0.28 0.25
697 0.45 0.29 0.68 0.8 0.73 0.19 0.64 0.35
698 0.28 0.22 0.89 0.55 0.22 0.06 0.62 0.56
699 0.02 0.97 0.97 0.76 0.24 0.08 0.17 0.64
700 0.16 0.77 0.39 0.23 0.35 0.85 0.16 0.36
701 0.23 0.95 0.41 0.05 0.84 0.02 0.56 0.76
702 0.48 0.15 0.02 0.97 0.65 0.42 0.46 0.66
703 0.98 0.76 0.54 0.29 0.63 0.68 0.34 0.76
704 0.64 0.64 0.13 0.27 0.19 0.32 0.38 0.37
705 0.4 0.46 0.72 0.22 0.77 0.1 0.54 0.36
706 0.07 0.34 0.6 0.67 0.63 0.67 0.31 0.75
707 0.62 0.46 0.27 0.17 0.63 0.79 0.6 0.47
708 0.41 0.11 0.97 0.69 0.0 0.44 0.93 0.2
709 0.38 0.74 0.13 0.12 0.15 0.23 0.38 0.64
710 0.2 0.1 0.1 0.24 0.3 0.48 0.14 0.96
711 0.57 0.85 0.95 0.36 0.33 0.94 0.58 0.92
712 0.82 0.84 0.98 0.73 0.31 0.45 0.55 0.26
713 0.67 0.83 0.81 0.55 0.13 0.28 0.73 0.36
714 0.23 0.37 0.12 0.75 0.56 0.25 0.07 0.34
715 0.84 0.68 0.62 0.44 0.93 0.64 0.31 0.59
716 0.11 0.62 0.6 0.02 0.99 0.79 0.37 0.92
717 0.48 0.69 0.55 0.37 0.6 0.63 0.23 0.28
718 0.74 0.42 0.45 0.11 0.53 0.0 0.68 0.6
719 0.88 0.48 0.63 0.73 0.69 0.08 0.92 0.19
720 0.46 0.49 0.07 0.23 0.24 0.55 0.48 0.44
721 0.43 0.74 0.47 0.29 0.78 0.33 0.13 0.45
722 0.76 0.66 0.62 0.25 0.17 0.31 0.82 0.76
723 0.66 0.16 0.25 0.57 0.2 0.37 0.24 0.05
724 0.24 0.36 0.33 0.63 0.53 0.77 0.9 0.19
725 0.69 0.51 0.57 0.68 0.13 0.46 0.35 0.89
726 0.23 0.47 0.73 0.16 0.72 0.71 0.28 0.29
727 0.06 0.07 0.81 0.56 0.53 0.07 0.37 0.72
728 0.94 0.02 0.81 0.8 0.69 0.71 0.91 0.43
729 0.67 0.52 0.13 0.02 0.44 0.4 0.23 0.83
730 0.97 0.5 0.31 0.48 0.01 0.58 0.96 0.05
731 0.53 0.48 0.96 0.52 0.69 0.04 0.2 0.16
732 0.47 0.13 0.86 0.38 0.2 0.57 0.25 0.58
733 0.19 0.72 0.92 0.65 0.42 0.44 0.25 0.42
734 0.94 0.79 0.12 0.61 0.85 0.6 0.87 0.52
735 0.79 0.86 0.97 0.16 0.67 0.41 0.77 0.06
736 0.63 0.18 0.11 0.08 0.56 0.27 0.1 0.36
737 0.81 0.84 0.46 0.11 0.47 0.88 0.21 0.08
738 0.02 0.61 0.95 0.21 0.1 0.37 0.69 0.06
739 0.66 0.13 0.37 0.92 0.14 0.15 0.07 0.82
740 0.11 0.27 0.66 0.4 0.37 0.79 0.91 0.07
741 0.57 0.49 0.29 0.51 0.83 0.39 0.34 0.56
742 0.57 0.56 0.09 0.4 0.42 0.21 0.12 0.06
743 0.65 0.61 0.21 0.9 0.34 0.91 0.48 0.34
744 0.94 0.84 0.24 0.34 0.99 0.99 0.6 0.37
745 0.03 0.69 0.02 0.24 0.18 0.61 0.3 0.89
746 0.89 0.14 0.9 0.74 0.08 0.32 0.51 0.62
747 0.3 0.47 0.81 0.25 0.37 0.48 0.85 0.85
748 0.33 0.6 0.37 0.24 0.29 0.8 0.99 0.64
749 0.26 0.68 0.49 0.55 0.86 0.44 0.32 0.61
750 0.04 0.59 0.37 0.22 0.46 0.78 0.55 0.56
751 0.68 0.18 0.88 0.53 0.83 0.54 0.87 0.2
752 0.68 0.55 0.41 0.3 0.37 0.04 0.12 0.98
753 0.84 0.41 0.48 0.52 0.93 0.3 0.7 0.65
754 0.59 0.22 0.99 0.51 0.51 0.83 0.43 0.83
755 0.46 0.56 0.69 0.24 0.27 0.38 0.37 0.65
756 0.13 0.59 0.99 0.24 0.51 0.01 0.42 0.24
757 0.98 0.38 0.51 0.49 0.21 0.48 0.59 0.9
758 0.85 0.65 0.68 0.09 0.09 0.94 0.21 0.46
759 0.94 0.85 0.35 0.0 0.42 0.95 0.8 0.76
760 0.56 0.61 0.32 0.35 0.75 0.52 0.89 0.29
761 0.27 0.0 0.84 0.16 0.72 0.64 0.16 0.6
762 0.23 0.09 0.27 0.92 0.4 0.7 0.11 0.17
763 0.02 0.49 0.76 0.52 0.13 0.92 0.52 0.11
764 0.44 0.72 0.88 0.3 0.72 0.54 0.4 0.93
765 0.47 0.8 0.35 0.72 0.94 0.37 0.8 0.8
766 0.88 0.84 0.22 0.24 0.83 0.1 0.64 0.78
767 0.71 0.71 0.42 0.67 0.52 0.13 0.52 0.22
768 0.68 0.65 0.34 0.84 0.13 0.19 0.41 0.97
769 0.84 0.7 0.34 0.68 0.36 0.21 0.08 0.26
770 0.24 0.42 0.28 0.73 0.63 0.14 0.9 0.84
771 0.63 0.34 0.62 0.9 0.26 0.28 0.75 0.3
772 0.45 0.65 0.59 0.66 0.49 0.1 0.1 0.63
773 0.13 0.14 0.69 0.55 0.63 0.13 0.79 0.76
774 0.0 0.85 0.58 0.78 0.6 0.79 0.66 0.42
775 0.32 0.36 0.56 0.69 0.15 0.13 0.74 0.58
776 0.25 0.63 0.27 0.99 0.95 0.58 0.88 0.12
777 0.46 0.56 0.71 0.15 0.97 0.06 0.4 0.7
778 0.75 0.68 0.16 0.26 0.49 0.04 0.6 0.55
779 0.32 0.46 0.09 0.43 0.84 0.91 0.34 0.93
780 0.21 0.86 0.24 0.97 0.74 0.78 0.74 0.42
781 0.89 0.55 0.32 0.25 0.12 0.54 0.66 0.62
782 0.12 0.22 0.96 0.14 0.04 0.6 0.35 0.85
783 0.81 0.58 0.33 0.29 0.72 0.67 0.33 0.19
784 0.45 0.13 0.7 0.66 0.56 0.0 0.86 0.86
785 0.78 0.87 0.76 0.77 0.42 0.48 0.3 0.33
786 0.39 0.23 0.01 0.41 0.03 0.0 0.7 0.9
787 0.3 0.04 0.48 0.08 0.21 0.13 0.99 0.44
788 0.82 0.01 0.2 0.22 0.42 0.41 0.54 0.17
789 0.91 0.88 0.85 0.87 0.49 0.73 1.0 0.41
790 0.58 0.42 0.14 0.99 0.61 1.0 0.82 0.88
791 0.07 0.07 0.84 0.78 0.32 0.97 0.56 0.88
792 0.41 0.52 0.51 0.67 0.37 0.35 0.52 0.33
793 0.06 0.79 0.83 0.54 0.2 0.79 0.12 0.27
794 0.38 0.74 0.77 0.31 0.04 0.66 0.92 0.76
795 0.59 0.76 0.02 0.22 0.6 0.92 0.08 0.61
796 0.8 0.83 0.0 0.41 0.46 0.64 0.46 0.11
797 0.93 0.7 0.58 0.27 0.88 0.21 0.64 0.72
798 0.02 0.38 0.96 0.05 0.7 0.59 0.31 0.79
799 0.21 0.15 0.67 0.23 0.99 0.42 0.93 0.0
800 0.21 0.32 0.35 0.15 0.88 0.63 0.95 0.77
801 0.8 0.39 0.37 0.96 0.87 0.32 1.0 0.23
802 0.69 0.12 0.35 0.8 0.6 0.02 0.8 0.91
803 0.05 0.78 0.82 0.81 0.93 0.44 0.62 0.59
804 0.38 0.71 0.89 0.88 0.56 0.07 0.79 0.05
805 0.88 0.23 0.76 0.89 0.68 0.11 0.03 0.56
806 0.36 0.13 0.6 0.46 0.5 0.73 0.37 0.7
807 0.52 0.98 0.84 0.63 0.48 0.51 0.3 0.05
808 0.28 0.28 0.57 0.38 0.32 0.06 0.95 0.58
809 0.09 0.55 0.4 0.76 0.6 0.02 0.8 0.91
810 0.05 0.73 0.89 0.45 0.23 0.21 0.22 0.37
811 0.61 0.87 0.64 0.36 0.84 0.88 0.3 0.65
812 0.52 0.96 0.43 0.29 0.23 0.8 0.05 0.89
813 0.69 0.61 0.85 0.34 0.79 0.59 0.75 0.27
814 0.53 0.52 0.24 0.5 0.33 0.37 0.23 0.35
815 0.85 0.41 0.82 1.0 0.24 0.49 0.1 0.4
816 0.62 0.99 0.18 0.16 1.0 0.41 0.49 0.27
817 0.97 0.04 0.63 0.64 0.73 0.97 0.56 0.8
818 0.65 0.66 0.27 0.1 0.98 0.7 0.76 0.21
819 0.36 0.98 0.88 0.19 0.21 0.77 0.98 0.58
820 0.35 0.08 0.04 0.91 0.77 0.73 0.41 0.7
821 0.72 0.48 0.87 0.88 0.95 0.13 0.17 0.83
822 0.7 0.67 0.05 0.29 0.84 0.64 0.12 0.71
